2018-01-26 17:28:49  epoch: 0 ,  batch:    50 , avg_batch_acc: 0.7969  avg_batch_loss: 1.6735  learning_rate 0.000010
2018-01-26 17:30:18  epoch: 0 ,  batch:   100 , avg_batch_acc: 0.9062  avg_batch_loss: 0.1800  learning_rate 0.000010
2018-01-26 17:31:45  epoch: 0 ,  batch:   150 , avg_batch_acc: 0.8906  avg_batch_loss: 0.5042  learning_rate 0.000010
2018-01-26 17:33:13  epoch: 0 ,  batch:   200 , avg_batch_acc: 0.9688  avg_batch_loss: 0.2219  learning_rate 0.000010
2018-01-26 17:34:41  epoch: 0 ,  batch:   250 , avg_batch_acc: 0.9375  avg_batch_loss: 0.2209  learning_rate 0.000010
2018-01-26 17:36:05  epoch: 0 ,  batch:   300 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1804  learning_rate 0.000010
2018-01-26 17:37:32  epoch: 0 ,  batch:   350 , avg_batch_acc: 0.9375  avg_batch_loss: 0.2314  learning_rate 0.000010
2018-01-26 17:38:59  epoch: 0 ,  batch:   400 , avg_batch_acc: 0.9062  avg_batch_loss: 0.2436  learning_rate 0.000010
2018-01-26 17:40:22  epoch: 0 ,  batch:   450 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2475  learning_rate 0.000010
2018-01-26 17:41:47  epoch: 0 ,  batch:   500 , avg_batch_acc: 0.9531  avg_batch_loss: 0.2610  learning_rate 0.000010
2018-01-26 17:43:15  epoch: 0 ,  batch:   550 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0655  learning_rate 0.000010
2018-01-26 17:44:40  epoch: 0 ,  batch:   600 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1610  learning_rate 0.000010
2018-01-26 17:46:05  epoch: 0 ,  batch:   650 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1116  learning_rate 0.000010
2018-01-26 17:47:31  epoch: 0 ,  batch:   700 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1086  learning_rate 0.000010
2018-01-26 17:49:00  epoch: 0 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0544  learning_rate 0.000010
2018-01-26 17:50:29  epoch: 0 ,  batch:   800 , avg_batch_acc: 0.9531  avg_batch_loss: 0.0774  learning_rate 0.000010
2018-01-26 17:51:52  epoch: 0 ,  batch:   850 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1589  learning_rate 0.000010
2018-01-26 17:53:14  epoch: 0 ,  batch:   900 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1055  learning_rate 0.000010
2018-01-26 17:54:17TENSOR_SGD_LRELU epoch:     0 , train_acc: 0.9281  avg_train_loss: 1.1118
2018-01-26 17:57:47  epoch:     0 , val_acc: 0.9595  avg_val_loss: 0.1295
2018-01-26 17:59:13  epoch: 1 ,  batch:    50 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1053  learning_rate 0.000010
2018-01-26 18:00:39  epoch: 1 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1130  learning_rate 0.000010
2018-01-26 18:02:06  epoch: 1 ,  batch:   150 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1178  learning_rate 0.000010
2018-01-26 18:03:33  epoch: 1 ,  batch:   200 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1371  learning_rate 0.000010
2018-01-26 18:05:01  epoch: 1 ,  batch:   250 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0624  learning_rate 0.000010
2018-01-26 18:06:24  epoch: 1 ,  batch:   300 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1047  learning_rate 0.000010
2018-01-26 18:07:48  epoch: 1 ,  batch:   350 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0685  learning_rate 0.000010
2018-01-26 18:09:10  epoch: 1 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0487  learning_rate 0.000010
2018-01-26 18:10:35  epoch: 1 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1146  learning_rate 0.000010
2018-01-26 18:12:04  epoch: 1 ,  batch:   500 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0356  learning_rate 0.000010
2018-01-26 18:13:34  epoch: 1 ,  batch:   550 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1711  learning_rate 0.000010
2018-01-26 18:15:01  epoch: 1 ,  batch:   600 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1132  learning_rate 0.000010
2018-01-26 18:16:27  epoch: 1 ,  batch:   650 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0783  learning_rate 0.000010
2018-01-26 18:17:51  epoch: 1 ,  batch:   700 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2067  learning_rate 0.000010
2018-01-26 18:19:19  epoch: 1 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0599  learning_rate 0.000010
2018-01-26 18:20:40  epoch: 1 ,  batch:   800 , avg_batch_acc: 0.8906  avg_batch_loss: 0.2839  learning_rate 0.000010
2018-01-26 18:22:05  epoch: 1 ,  batch:   850 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0764  learning_rate 0.000010
2018-01-26 18:23:31  epoch: 1 ,  batch:   900 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0528  learning_rate 0.000010
2018-01-26 18:24:34TENSOR_SGD_LRELU epoch:     1 , train_acc: 0.9646  avg_train_loss: 0.1192
2018-01-26 18:28:02  epoch:     1 , val_acc: 0.9704  avg_val_loss: 0.1075
2018-01-26 18:29:29  epoch: 2 ,  batch:    50 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0460  learning_rate 0.000010
2018-01-26 18:30:54  epoch: 2 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1227  learning_rate 0.000010
2018-01-26 18:32:19  epoch: 2 ,  batch:   150 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1504  learning_rate 0.000010
2018-01-26 18:33:47  epoch: 2 ,  batch:   200 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0550  learning_rate 0.000010
2018-01-26 18:35:15  epoch: 2 ,  batch:   250 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1496  learning_rate 0.000010
2018-01-26 18:36:38  epoch: 2 ,  batch:   300 , avg_batch_acc: 0.8906  avg_batch_loss: 0.1887  learning_rate 0.000010
2018-01-26 18:38:00  epoch: 2 ,  batch:   350 , avg_batch_acc: 0.9062  avg_batch_loss: 0.2330  learning_rate 0.000010
2018-01-26 18:39:21  epoch: 2 ,  batch:   400 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1589  learning_rate 0.000010
2018-01-26 18:40:46  epoch: 2 ,  batch:   450 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0851  learning_rate 0.000010
2018-01-26 18:42:11  epoch: 2 ,  batch:   500 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1521  learning_rate 0.000010
2018-01-26 18:43:40  epoch: 2 ,  batch:   550 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1563  learning_rate 0.000010
2018-01-26 18:45:05  epoch: 2 ,  batch:   600 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0846  learning_rate 0.000010
2018-01-26 18:46:30  epoch: 2 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0710  learning_rate 0.000010
2018-01-26 18:47:51  epoch: 2 ,  batch:   700 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0837  learning_rate 0.000010
2018-01-26 18:49:19  epoch: 2 ,  batch:   750 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1284  learning_rate 0.000010
2018-01-26 18:50:47  epoch: 2 ,  batch:   800 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0855  learning_rate 0.000010
2018-01-26 18:52:17  epoch: 2 ,  batch:   850 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2029  learning_rate 0.000010
2018-01-26 18:53:43  epoch: 2 ,  batch:   900 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1092  learning_rate 0.000010
2018-01-26 18:54:48TENSOR_SGD_LRELU epoch:     2 , train_acc: 0.9654  avg_train_loss: 0.1236
2018-01-26 18:58:15  epoch:     2 , val_acc: 0.9694  avg_val_loss: 0.1086
2018-01-26 18:59:45  epoch: 3 ,  batch:    50 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0924  learning_rate 0.000010
2018-01-26 19:01:11  epoch: 3 ,  batch:   100 , avg_batch_acc: 0.9531  avg_batch_loss: 0.0973  learning_rate 0.000010
2018-01-26 19:02:40  epoch: 3 ,  batch:   150 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1725  learning_rate 0.000010
2018-01-26 19:04:08  epoch: 3 ,  batch:   200 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1180  learning_rate 0.000010
2018-01-26 19:05:34  epoch: 3 ,  batch:   250 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0859  learning_rate 0.000010
2018-01-26 19:06:59  epoch: 3 ,  batch:   300 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0883  learning_rate 0.000010
2018-01-26 19:08:26  epoch: 3 ,  batch:   350 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1264  learning_rate 0.000010
2018-01-26 19:09:55  epoch: 3 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1191  learning_rate 0.000010
2018-01-26 19:11:22  epoch: 3 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0889  learning_rate 0.000010
2018-01-26 19:12:43  epoch: 3 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0675  learning_rate 0.000010
2018-01-26 19:14:10  epoch: 3 ,  batch:   550 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0682  learning_rate 0.000010
2018-01-26 19:15:38  epoch: 3 ,  batch:   600 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1297  learning_rate 0.000010
2018-01-26 19:17:02  epoch: 3 ,  batch:   650 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0524  learning_rate 0.000010
2018-01-26 19:18:28  epoch: 3 ,  batch:   700 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0555  learning_rate 0.000010
2018-01-26 19:19:55  epoch: 3 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0954  learning_rate 0.000010
2018-01-26 19:21:19  epoch: 3 ,  batch:   800 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0636  learning_rate 0.000010
2018-01-26 19:22:44  epoch: 3 ,  batch:   850 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0487  learning_rate 0.000010
2018-01-26 19:24:13  epoch: 3 ,  batch:   900 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0614  learning_rate 0.000010
2018-01-26 19:25:16TENSOR_SGD_LRELU epoch:     3 , train_acc: 0.9694  avg_train_loss: 0.1109
2018-01-26 19:28:43  epoch:     3 , val_acc: 0.9723  avg_val_loss: 0.0939
2018-01-26 19:30:12  epoch: 4 ,  batch:    50 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1697  learning_rate 0.000010
2018-01-26 19:31:38  epoch: 4 ,  batch:   100 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1546  learning_rate 0.000010
2018-01-26 19:33:04  epoch: 4 ,  batch:   150 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0500  learning_rate 0.000010
2018-01-26 19:34:30  epoch: 4 ,  batch:   200 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1104  learning_rate 0.000010
2018-01-26 19:35:55  epoch: 4 ,  batch:   250 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0635  learning_rate 0.000010
2018-01-26 19:37:23  epoch: 4 ,  batch:   300 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1215  learning_rate 0.000010
2018-01-26 19:38:49  epoch: 4 ,  batch:   350 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1318  learning_rate 0.000010
2018-01-26 19:40:17  epoch: 4 ,  batch:   400 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0395  learning_rate 0.000010
2018-01-26 19:41:44  epoch: 4 ,  batch:   450 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1761  learning_rate 0.000010
2018-01-26 19:43:13  epoch: 4 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0889  learning_rate 0.000010
2018-01-26 19:44:38  epoch: 4 ,  batch:   550 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0601  learning_rate 0.000010
2018-01-26 19:46:05  epoch: 4 ,  batch:   600 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1092  learning_rate 0.000010
2018-01-26 19:47:31  epoch: 4 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1129  learning_rate 0.000010
2018-01-26 19:48:53  epoch: 4 ,  batch:   700 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1705  learning_rate 0.000010
2018-01-26 19:50:13  epoch: 4 ,  batch:   750 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1444  learning_rate 0.000010
2018-01-26 19:51:39  epoch: 4 ,  batch:   800 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1194  learning_rate 0.000010
2018-01-26 19:53:00  epoch: 4 ,  batch:   850 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1743  learning_rate 0.000010
2018-01-26 19:54:24  epoch: 4 ,  batch:   900 , avg_batch_acc: 0.9375  avg_batch_loss: 0.2123  learning_rate 0.000010
2018-01-26 19:55:20TENSOR_SGD_LRELU epoch:     4 , train_acc: 0.9708  avg_train_loss: 0.1110
2018-01-26 19:58:35  epoch:     4 , val_acc: 0.9746  avg_val_loss: 0.0918
2018-01-26 20:00:01  epoch: 5 ,  batch:    50 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0707  learning_rate 0.000010
2018-01-26 20:01:24  epoch: 5 ,  batch:   100 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0762  learning_rate 0.000010
2018-01-26 20:02:43  epoch: 5 ,  batch:   150 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0757  learning_rate 0.000010
2018-01-26 20:04:06  epoch: 5 ,  batch:   200 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0569  learning_rate 0.000010
2018-01-26 20:05:30  epoch: 5 ,  batch:   250 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1163  learning_rate 0.000010
2018-01-26 20:06:57  epoch: 5 ,  batch:   300 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0579  learning_rate 0.000010
2018-01-26 20:08:23  epoch: 5 ,  batch:   350 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0992  learning_rate 0.000010
2018-01-26 20:09:49  epoch: 5 ,  batch:   400 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2405  learning_rate 0.000010
2018-01-26 20:11:18  epoch: 5 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1046  learning_rate 0.000010
2018-01-26 20:12:43  epoch: 5 ,  batch:   500 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0544  learning_rate 0.000010
2018-01-26 20:14:08  epoch: 5 ,  batch:   550 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0739  learning_rate 0.000010
2018-01-26 20:15:33  epoch: 5 ,  batch:   600 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1810  learning_rate 0.000010
2018-01-26 20:16:57  epoch: 5 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0566  learning_rate 0.000010
2018-01-26 20:18:20  epoch: 5 ,  batch:   700 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1342  learning_rate 0.000010
2018-01-26 20:19:51  epoch: 5 ,  batch:   750 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1539  learning_rate 0.000010
2018-01-26 20:21:14  epoch: 5 ,  batch:   800 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0537  learning_rate 0.000010
2018-01-26 20:22:38  epoch: 5 ,  batch:   850 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0256  learning_rate 0.000010
2018-01-26 20:24:01  epoch: 5 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1470  learning_rate 0.000010
2018-01-26 20:25:06TENSOR_SGD_LRELU epoch:     5 , train_acc: 0.9724  avg_train_loss: 0.1047
2018-01-26 20:28:17  epoch:     5 , val_acc: 0.9737  avg_val_loss: 0.0938
2018-01-26 20:29:40  epoch: 6 ,  batch:    50 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1263  learning_rate 0.000010
2018-01-26 20:31:01  epoch: 6 ,  batch:   100 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0459  learning_rate 0.000010
2018-01-26 20:32:31  epoch: 6 ,  batch:   150 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1278  learning_rate 0.000010
2018-01-26 20:33:59  epoch: 6 ,  batch:   200 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1142  learning_rate 0.000010
2018-01-26 20:35:29  epoch: 6 ,  batch:   250 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0983  learning_rate 0.000010
2018-01-26 20:36:58  epoch: 6 ,  batch:   300 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1164  learning_rate 0.000010
2018-01-26 20:38:21  epoch: 6 ,  batch:   350 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0712  learning_rate 0.000010
2018-01-26 20:39:52  epoch: 6 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1126  learning_rate 0.000010
2018-01-26 20:41:18  epoch: 6 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1239  learning_rate 0.000010
2018-01-26 20:42:45  epoch: 6 ,  batch:   500 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0359  learning_rate 0.000010
2018-01-26 20:44:10  epoch: 6 ,  batch:   550 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1291  learning_rate 0.000010
2018-01-26 20:45:36  epoch: 6 ,  batch:   600 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0860  learning_rate 0.000010
2018-01-26 20:47:00  epoch: 6 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1213  learning_rate 0.000010
2018-01-26 20:48:25  epoch: 6 ,  batch:   700 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0906  learning_rate 0.000010
2018-01-26 20:49:47  epoch: 6 ,  batch:   750 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1589  learning_rate 0.000010
2018-01-26 20:51:13  epoch: 6 ,  batch:   800 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0641  learning_rate 0.000010
2018-01-26 20:52:37  epoch: 6 ,  batch:   850 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1124  learning_rate 0.000010
2018-01-26 20:54:06  epoch: 6 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.0947  learning_rate 0.000010
2018-01-26 20:55:08TENSOR_SGD_LRELU epoch:     6 , train_acc: 0.9707  avg_train_loss: 0.1099
2018-01-26 20:58:24  epoch:     6 , val_acc: 0.9734  avg_val_loss: 0.1006
2018-01-26 20:59:53  epoch: 7 ,  batch:    50 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0469  learning_rate 0.000010
2018-01-26 21:01:24  epoch: 7 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1311  learning_rate 0.000010
2018-01-26 21:02:56  epoch: 7 ,  batch:   150 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0211  learning_rate 0.000010
2018-01-26 21:04:25  epoch: 7 ,  batch:   200 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1285  learning_rate 0.000010
2018-01-26 21:05:54  epoch: 7 ,  batch:   250 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1264  learning_rate 0.000010
2018-01-26 21:07:19  epoch: 7 ,  batch:   300 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1180  learning_rate 0.000010
2018-01-26 21:08:48  epoch: 7 ,  batch:   350 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1547  learning_rate 0.000010
2018-01-26 21:10:17  epoch: 7 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0858  learning_rate 0.000010
2018-01-26 21:11:47  epoch: 7 ,  batch:   450 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0580  learning_rate 0.000010
2018-01-26 21:13:16  epoch: 7 ,  batch:   500 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0768  learning_rate 0.000010
2018-01-26 21:14:43  epoch: 7 ,  batch:   550 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1495  learning_rate 0.000010
2018-01-26 21:16:09  epoch: 7 ,  batch:   600 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1017  learning_rate 0.000010
2018-01-26 21:17:37  epoch: 7 ,  batch:   650 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0695  learning_rate 0.000010
2018-01-26 21:19:04  epoch: 7 ,  batch:   700 , avg_batch_acc: 0.9375  avg_batch_loss: 0.2191  learning_rate 0.000010
2018-01-26 21:20:31  epoch: 7 ,  batch:   750 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0977  learning_rate 0.000010
2018-01-26 21:22:03  epoch: 7 ,  batch:   800 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0928  learning_rate 0.000010
2018-01-26 21:23:26  epoch: 7 ,  batch:   850 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0682  learning_rate 0.000010
2018-01-26 21:24:47  epoch: 7 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1446  learning_rate 0.000010
2018-01-26 21:25:49TENSOR_SGD_LRELU epoch:     7 , train_acc: 0.9707  avg_train_loss: 0.1099
2018-01-26 21:29:01  epoch:     7 , val_acc: 0.9736  avg_val_loss: 0.0919
2018-01-26 21:30:27  epoch: 8 ,  batch:    50 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0606  learning_rate 0.000010
2018-01-26 21:31:52  epoch: 8 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1140  learning_rate 0.000010
2018-01-26 21:33:19  epoch: 8 ,  batch:   150 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0367  learning_rate 0.000010
2018-01-26 21:34:43  epoch: 8 ,  batch:   200 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0871  learning_rate 0.000010
2018-01-26 21:36:09  epoch: 8 ,  batch:   250 , avg_batch_acc: 0.9219  avg_batch_loss: 0.2055  learning_rate 0.000010
2018-01-26 21:37:35  epoch: 8 ,  batch:   300 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1198  learning_rate 0.000010
2018-01-26 21:39:05  epoch: 8 ,  batch:   350 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1252  learning_rate 0.000010
2018-01-26 21:40:33  epoch: 8 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0814  learning_rate 0.000010
2018-01-26 21:42:02  epoch: 8 ,  batch:   450 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1662  learning_rate 0.000010
2018-01-26 21:43:32  epoch: 8 ,  batch:   500 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0644  learning_rate 0.000010
2018-01-26 21:45:02  epoch: 8 ,  batch:   550 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1238  learning_rate 0.000010
2018-01-26 21:46:32  epoch: 8 ,  batch:   600 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0871  learning_rate 0.000010
2018-01-26 21:47:59  epoch: 8 ,  batch:   650 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0818  learning_rate 0.000010
2018-01-26 21:49:26  epoch: 8 ,  batch:   700 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1245  learning_rate 0.000010
2018-01-26 21:50:57  epoch: 8 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0660  learning_rate 0.000010
2018-01-26 21:52:24  epoch: 8 ,  batch:   800 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1021  learning_rate 0.000010
